video_file,target_type,target_state,target_position,frame_time_sec,confidence,bbox_center_x,bbox_center_y,frame_number
SHOT0001.MP4,red,entire,top-left,0.1,0.366,466,222,4
SHOT0001.MP4,red,entire,top-right,0.8,0.389,2574,455,32
SHOT0001.MP4,dark,entire,middle-right,1.03,0.311,2314,584,41
SHOT0001.MP4,red,entire,middle-right,1.08,0.321,2257,607,43
SHOT0001.MP4,red,entire,middle-right,1.1,0.352,2226,620,44
SHOT0001.MP4,red,entire,middle-right,1.15,0.32,2163,641,46
SHOT0001.MP4,red,entire,middle-right,1.25,0.37,2045,671,50
SHOT0001.MP4,red,entire,middle-right,1.45,0.42,1803,705,58
SHOT0001.MP4,red,entire,middle-center,1.5,0.354,1740,710,60
SHOT0001.MP4,dark,entire,middle-center,1.53,0.335,1710,715,61
SHOT0001.MP4,red,entire,middle-center,1.6,0.443,1625,718,64
SHOT0001.MP4,dark,entire,middle-center,1.73,0.333,1486,716,69
SHOT0001.MP4,dark,entire,middle-center,1.75,0.365,1460,714,70
SHOT0001.MP4,dark,entire,middle-center,2.08,0.378,1238,657,83
SHOT0001.MP4,dark,entire,middle-center,2.1,0.4,1227,656,84
SHOT0001.MP4,red,entire,middle-center,2.13,0.337,1215,653,85
SHOT0001.MP4,dark,entire,middle-center,2.15,0.543,1204,648,86
SHOT0001.MP4,dark,entire,middle-center,2.18,0.462,1198,643,87
SHOT0001.MP4,dark,entire,middle-center,2.2,0.398,1187,642,88
SHOT0001.MP4,red,entire,middle-center,2.23,0.301,1180,640,89
SHOT0001.MP4,dark,entire,middle-center,2.33,0.386,1156,628,93
SHOT0001.MP4,dark,entire,middle-center,2.38,0.394,1146,627,95
SHOT0001.MP4,dark,entire,middle-center,2.43,0.384,1138,626,97
SHOT0001.MP4,dark,entire,middle-center,2.5,0.357,1125,627,100
SHOT0001.MP4,dark,entire,middle-center,2.68,0.35,1100,642,107
SHOT0001.MP4,dark,entire,middle-center,2.7,0.455,1095,644,108
SHOT0001.MP4,dark,entire,middle-center,2.73,0.423,1092,650,109
SHOT0001.MP4,red,entire,middle-center,3.23,0.413,1087,623,129
SHOT0001.MP4,red,entire,middle-center,3.25,0.357,1100,610,130
SHOT0001.MP4,red,entire,middle-center,3.3,0.533,1133,585,132
SHOT0001.MP4,red,entire,middle-center,3.35,0.413,1174,559,134
SHOT0001.MP4,red,entire,middle-center,3.38,0.409,1195,546,135
SHOT0001.MP4,red,entire,middle-center,3.43,0.419,1238,523,137
SHOT0001.MP4,red,entire,middle-center,3.45,0.433,1265,514,138
SHOT0001.MP4,red,entire,top-center,3.53,0.423,1343,490,141
SHOT0001.MP4,red,entire,top-center,3.55,0.53,1369,484,142
SHOT0001.MP4,red,entire,top-center,3.58,0.333,1398,478,143
SHOT0001.MP4,red,entire,top-center,3.63,0.337,1454,468,145
SHOT0001.MP4,red,entire,top-center,3.65,0.436,1484,464,146
SHOT0001.MP4,red,entire,top-center,3.68,0.386,1518,461,147
SHOT0001.MP4,red,entire,top-center,3.7,0.384,1549,459,148
SHOT0001.MP4,red,entire,top-center,8.66,0.423,1312,171,346
SHOT0001.MP4,red,entire,top-center,8.68,0.508,1321,208,347
SHOT0001.MP4,red,entire,top-center,8.71,0.443,1327,241,348
SHOT0001.MP4,red,entire,top-center,8.73,0.517,1336,274,349
SHOT0001.MP4,red,entire,top-center,8.76,0.531,1341,305,350
SHOT0001.MP4,red,entire,top-center,8.78,0.604,1345,335,351
SHOT0001.MP4,red,entire,top-center,8.81,0.71,1351,362,352
SHOT0001.MP4,red,entire,top-center,8.83,0.748,1356,389,353
SHOT0001.MP4,red,entire,top-center,8.86,0.758,1360,413,354
SHOT0001.MP4,red,entire,top-center,8.88,0.653,1363,435,355
SHOT0001.MP4,red,entire,top-center,8.91,0.735,1365,454,356
SHOT0001.MP4,red,entire,top-center,8.93,0.674,1370,475,357
SHOT0001.MP4,red,entire,middle-center,8.96,0.664,1371,491,358
SHOT0001.MP4,red,entire,middle-center,8.98,0.614,1372,507,359
SHOT0001.MP4,red,entire,middle-center,9.01,0.724,1371,521,360
SHOT0001.MP4,red,entire,middle-center,9.03,0.551,1372,536,361
SHOT0001.MP4,red,entire,middle-center,9.06,0.765,1370,548,362
SHOT0001.MP4,red,entire,middle-center,9.08,0.694,1369,558,363
SHOT0001.MP4,red,entire,middle-center,9.11,0.519,1366,569,364
SHOT0001.MP4,red,entire,middle-center,9.13,0.756,1363,578,365
SHOT0001.MP4,red,entire,middle-center,9.16,0.752,1359,587,366
SHOT0001.MP4,red,entire,middle-center,9.18,0.734,1355,594,367
SHOT0001.MP4,red,entire,middle-center,9.21,0.573,1350,602,368
SHOT0001.MP4,red,entire,middle-center,9.23,0.687,1346,608,369
SHOT0001.MP4,red,entire,middle-center,9.26,0.627,1343,613,370
SHOT0001.MP4,red,entire,middle-center,9.28,0.656,1341,618,371
SHOT0001.MP4,red,entire,middle-center,9.31,0.676,1339,621,372
SHOT0001.MP4,red,entire,middle-center,9.33,0.684,1337,625,373
SHOT0001.MP4,red,entire,middle-center,9.36,0.668,1333,629,374
SHOT0001.MP4,red,entire,middle-center,9.38,0.554,1330,633,375
SHOT0001.MP4,red,entire,middle-center,9.41,0.414,1327,635,376
SHOT0001.MP4,red,entire,middle-center,9.43,0.48,1324,639,377
SHOT0001.MP4,red,entire,middle-center,9.46,0.704,1320,641,378
SHOT0001.MP4,red,entire,middle-center,9.48,0.761,1317,643,379
SHOT0001.MP4,red,entire,middle-center,9.51,0.712,1315,644,380
SHOT0001.MP4,red,entire,middle-center,9.53,0.67,1313,645,381
SHOT0001.MP4,red,entire,middle-center,9.56,0.577,1311,647,382
SHOT0001.MP4,red,entire,middle-center,9.58,0.686,1309,648,383
SHOT0001.MP4,red,entire,middle-center,9.61,0.751,1307,650,384
SHOT0001.MP4,red,entire,middle-center,9.63,0.78,1305,650,385
SHOT0001.MP4,red,entire,middle-center,9.66,0.785,1301,652,386
SHOT0001.MP4,red,entire,middle-center,9.68,0.768,1296,652,387
SHOT0001.MP4,red,entire,middle-center,9.71,0.757,1293,654,388
SHOT0001.MP4,red,entire,middle-center,9.73,0.738,1291,655,389
SHOT0001.MP4,red,entire,middle-center,9.76,0.726,1288,656,390
SHOT0001.MP4,red,entire,middle-center,9.78,0.695,1284,657,391
SHOT0001.MP4,red,entire,middle-center,9.81,0.627,1281,658,392
SHOT0001.MP4,red,entire,middle-center,9.83,0.51,1279,658,393
SHOT0001.MP4,red,entire,middle-center,9.86,0.564,1276,657,394
SHOT0001.MP4,red,entire,middle-center,9.88,0.632,1273,657,395
SHOT0001.MP4,red,entire,middle-center,9.91,0.66,1269,657,396
SHOT0001.MP4,red,entire,middle-center,9.93,0.668,1265,658,397
SHOT0001.MP4,red,entire,middle-center,9.96,0.681,1262,659,398
SHOT0001.MP4,red,entire,middle-center,9.98,0.679,1258,659,399
SHOT0001.MP4,red,entire,middle-center,10.01,0.661,1255,660,400
SHOT0001.MP4,red,entire,middle-center,10.04,0.609,1250,660,401
SHOT0001.MP4,red,entire,middle-center,10.06,0.559,1248,660,402
SHOT0001.MP4,red,entire,middle-center,10.09,0.473,1246,659,403
SHOT0001.MP4,red,entire,middle-center,10.11,0.587,1243,657,404
SHOT0001.MP4,red,entire,middle-center,10.14,0.665,1240,655,405
SHOT0001.MP4,red,entire,middle-center,10.16,0.697,1238,655,406
SHOT0001.MP4,red,entire,middle-center,10.19,0.706,1236,653,407
SHOT0001.MP4,red,entire,middle-center,10.21,0.723,1233,652,408
SHOT0001.MP4,red,entire,middle-center,10.24,0.733,1231,650,409
SHOT0001.MP4,red,entire,middle-center,10.26,0.755,1230,648,410
SHOT0001.MP4,red,entire,middle-center,10.29,0.751,1231,643,411
SHOT0001.MP4,red,entire,middle-center,10.31,0.709,1231,640,412
SHOT0001.MP4,red,entire,middle-center,10.34,0.449,1231,638,413
SHOT0001.MP4,red,entire,middle-center,10.36,0.517,1229,633,414
SHOT0001.MP4,red,entire,middle-center,10.39,0.651,1230,629,415
SHOT0001.MP4,red,entire,middle-center,10.41,0.679,1230,624,416
SHOT0001.MP4,red,entire,middle-center,10.44,0.702,1229,620,417
SHOT0001.MP4,red,entire,middle-center,10.46,0.759,1229,615,418
SHOT0001.MP4,red,entire,middle-center,10.49,0.745,1230,609,419
SHOT0001.MP4,red,entire,middle-center,10.51,0.574,1230,606,420
SHOT0001.MP4,red,entire,middle-center,10.54,0.573,1229,600,421
SHOT0001.MP4,red,entire,middle-center,10.56,0.709,1228,594,422
SHOT0001.MP4,red,entire,middle-center,10.59,0.721,1227,589,423
SHOT0001.MP4,red,entire,middle-center,10.61,0.74,1227,585,424
SHOT0001.MP4,red,entire,middle-center,10.64,0.737,1227,578,425
SHOT0001.MP4,red,entire,middle-center,10.66,0.626,1226,574,426
SHOT0001.MP4,red,entire,middle-center,10.69,0.471,1223,570,427
SHOT0001.MP4,red,entire,middle-center,10.71,0.613,1223,567,428
SHOT0001.MP4,red,entire,middle-center,10.74,0.677,1222,561,429
SHOT0001.MP4,red,entire,middle-center,10.76,0.66,1220,557,430
SHOT0001.MP4,red,entire,middle-center,10.79,0.586,1216,554,431
SHOT0001.MP4,red,entire,middle-center,10.81,0.504,1214,553,432
SHOT0001.MP4,red,entire,middle-center,10.84,0.496,1212,548,433
SHOT0001.MP4,red,entire,middle-center,10.86,0.56,1211,544,434
SHOT0001.MP4,red,entire,middle-center,10.89,0.597,1209,542,435
SHOT0001.MP4,red,entire,middle-center,10.91,0.578,1209,540,436
SHOT0001.MP4,red,entire,middle-center,10.94,0.556,1207,539,437
SHOT0001.MP4,red,entire,middle-center,10.96,0.439,1206,539,438
SHOT0001.MP4,red,entire,middle-center,10.99,0.439,1203,538,439
SHOT0001.MP4,red,entire,middle-center,11.01,0.435,1201,537,440
SHOT0001.MP4,red,entire,middle-center,11.04,0.423,1199,537,441
SHOT0001.MP4,red,entire,middle-center,11.06,0.403,1199,537,442
SHOT0001.MP4,red,entire,middle-center,11.09,0.392,1198,537,443
SHOT0001.MP4,red,entire,middle-center,11.11,0.364,1198,539,444
SHOT0001.MP4,red,entire,middle-center,11.14,0.423,1197,540,445
SHOT0001.MP4,red,entire,middle-center,11.16,0.516,1198,540,446
SHOT0001.MP4,red,entire,middle-center,11.19,0.618,1199,541,447
SHOT0001.MP4,red,entire,middle-center,11.21,0.653,1199,542,448
SHOT0001.MP4,red,entire,middle-center,11.24,0.695,1199,544,449
SHOT0001.MP4,red,entire,middle-center,11.26,0.709,1199,547,450
SHOT0001.MP4,red,entire,middle-center,11.29,0.72,1200,550,451
SHOT0001.MP4,red,entire,middle-center,11.31,0.699,1199,552,452
SHOT0001.MP4,red,entire,middle-center,11.34,0.699,1200,554,453
SHOT0001.MP4,red,entire,middle-center,11.36,0.691,1202,556,454
SHOT0001.MP4,red,entire,middle-center,11.39,0.671,1203,559,455
SHOT0001.MP4,red,entire,middle-center,11.41,0.646,1204,561,456
SHOT0001.MP4,red,entire,middle-center,11.44,0.577,1205,567,457
SHOT0001.MP4,red,entire,middle-center,11.46,0.46,1206,569,458
SHOT0001.MP4,red,entire,middle-center,11.49,0.486,1206,573,459
SHOT0001.MP4,red,entire,middle-center,11.51,0.647,1205,576,460
SHOT0001.MP4,red,entire,middle-center,11.54,0.689,1203,581,461
SHOT0001.MP4,red,entire,middle-center,11.56,0.67,1201,586,462
SHOT0001.MP4,red,entire,middle-center,11.59,0.644,1199,589,463
SHOT0001.MP4,red,entire,middle-center,11.61,0.598,1196,595,464
SHOT0001.MP4,red,entire,middle-center,11.64,0.513,1193,601,465
SHOT0001.MP4,red,entire,middle-center,11.69,0.418,1183,608,467
SHOT0001.MP4,red,entire,middle-center,11.71,0.533,1161,709,468
SHOT0001.MP4,red,entire,middle-center,11.74,0.439,1172,676,469
SHOT0001.MP4,red,entire,middle-center,11.76,0.344,1146,708,470
SHOT0001.MP4,red,entire,middle-center,11.81,0.395,1130,816,472
SHOT0001.MP4,red,entire,middle-center,11.84,0.442,1130,854,473
SHOT0001.MP4,red,entire,middle-center,11.86,0.476,1129,874,474
SHOT0001.MP4,red,entire,middle-center,11.89,0.357,1128,882,475
SHOT0001.MP4,red,entire,middle-center,11.99,0.306,1060,864,479
SHOT0001.MP4,red,entire,middle-center,12.01,0.425,1038,855,480
SHOT0001.MP4,red,entire,middle-center,12.04,0.305,1017,848,481
SHOT0001.MP4,red,entire,middle-center,12.06,0.45,998,837,482
SHOT0001.MP4,red,entire,middle-center,12.09,0.391,981,827,483
SHOT0001.MP4,red,entire,middle-center,12.11,0.558,965,817,484
SHOT0001.MP4,red,entire,middle-center,12.14,0.327,952,804,485
SHOT0001.MP4,red,entire,middle-center,12.16,0.376,948,795,486
SHOT0001.MP4,red,entire,middle-center,12.19,0.495,943,782,487
SHOT0001.MP4,red,entire,middle-center,12.21,0.335,947,771,488
SHOT0001.MP4,red,entire,middle-center,12.26,0.429,959,746,490
SHOT0001.MP4,red,entire,middle-center,12.31,0.376,982,717,492
SHOT0001.MP4,red,entire,top-center,12.69,0.369,1130,488,507
SHOT0002.MP4,red,entire,top-right,0.0,0.304,1776,164,0
SHOT0002.MP4,dark,entire,top-right,0.08,0.421,1764,192,3
SHOT0002.MP4,dark,entire,top-center,0.15,0.373,1747,226,6
SHOT0002.MP4,dark,entire,top-center,0.2,0.33,1735,247,8
SHOT0002.MP4,red,entire,top-center,0.25,0.318,1722,273,10
SHOT0002.MP4,dark,entire,top-center,0.28,0.346,1713,288,11
SHOT0002.MP4,red,entire,top-center,0.35,0.357,1690,327,14
SHOT0002.MP4,red,entire,top-center,0.43,0.314,1659,368,17
SHOT0002.MP4,dark,entire,top-center,0.45,0.42,1646,381,18
SHOT0002.MP4,dark,entire,top-center,0.48,0.418,1639,395,19
SHOT0002.MP4,dark,entire,top-center,0.53,0.449,1616,422,21
SHOT0002.MP4,dark,entire,top-center,0.58,0.333,1595,447,23
SHOT0002.MP4,dark,entire,top-center,0.65,0.404,1558,485,26
SHOT0002.MP4,dark,entire,middle-center,0.68,0.372,1548,496,27
SHOT0002.MP4,dark,entire,middle-center,0.73,0.321,1527,519,29
SHOT0002.MP4,dark,entire,middle-center,0.75,0.331,1514,530,30
SHOT0002.MP4,red,entire,middle-center,0.78,0.313,1505,541,31
SHOT0002.MP4,dark,entire,middle-center,0.8,0.373,1496,552,32
SHOT0002.MP4,dark,entire,middle-center,0.95,0.301,1442,610,38
SHOT0002.MP4,dark,entire,middle-center,0.98,0.498,1434,620,39
SHOT0002.MP4,dark,entire,middle-center,1.1,0.321,1406,652,44
SHOT0002.MP4,dark,entire,middle-center,1.13,0.305,1401,658,45
SHOT0002.MP4,red,entire,middle-center,1.73,0.488,1330,653,69
SHOT0002.MP4,red,entire,middle-center,1.75,0.417,1329,650,70
SHOT0002.MP4,red,entire,middle-center,1.78,0.4,1325,648,71
SHOT0002.MP4,red,entire,middle-center,1.8,0.428,1318,647,72
SHOT0002.MP4,red,entire,middle-center,2.0,0.322,1301,631,80
SHOT0002.MP4,dark,entire,middle-center,2.03,0.324,1298,630,81
SHOT0002.MP4,red,entire,middle-center,2.05,0.393,1295,627,82
SHOT0002.MP4,dark,entire,middle-center,2.08,0.392,1290,626,83
SHOT0002.MP4,dark,entire,middle-center,2.1,0.47,1286,625,84
SHOT0002.MP4,dark,entire,middle-center,2.15,0.338,1277,622,86
SHOT0002.MP4,dark,entire,middle-center,2.18,0.425,1273,621,87
SHOT0002.MP4,dark,entire,middle-center,2.2,0.386,1269,619,88
SHOT0002.MP4,dark,entire,middle-center,2.23,0.368,1266,618,89
SHOT0002.MP4,dark,entire,middle-center,2.25,0.435,1262,614,90
SHOT0002.MP4,dark,entire,middle-center,2.28,0.534,1259,614,91
SHOT0002.MP4,dark,entire,middle-center,2.3,0.495,1254,615,92
SHOT0002.MP4,dark,entire,middle-center,2.33,0.395,1249,613,93
SHOT0002.MP4,dark,entire,middle-center,2.35,0.367,1244,608,94
SHOT0002.MP4,dark,entire,middle-center,2.38,0.498,1238,610,95
SHOT0002.MP4,dark,entire,middle-center,2.4,0.494,1233,610,96
SHOT0002.MP4,dark,entire,middle-center,2.43,0.424,1227,610,97
SHOT0002.MP4,dark,entire,middle-center,2.45,0.407,1218,612,98
SHOT0002.MP4,dark,entire,middle-center,2.48,0.317,1213,613,99
SHOT0002.MP4,dark,entire,middle-center,2.5,0.508,1204,616,100
SHOT0002.MP4,dark,entire,middle-center,2.53,0.327,1198,618,101
SHOT0002.MP4,dark,entire,middle-center,2.55,0.307,1188,620,102
SHOT0002.MP4,dark,entire,middle-center,2.6,0.328,1171,623,104
SHOT0002.MP4,red,entire,middle-center,2.65,0.306,1153,627,106
SHOT0002.MP4,red,entire,middle-center,2.68,0.306,1146,629,107
SHOT0002.MP4,dark,entire,middle-center,2.75,0.31,1108,635,110
SHOT0002.MP4,red,entire,middle-center,3.0,0.371,938,785,120
SHOT0002.MP4,red,entire,middle-left,3.13,0.315,824,707,125
SHOT0002.MP4,red,entire,middle-left,3.3,0.319,804,594,132
SHOT0002.MP4,red,entire,middle-center,3.48,0.538,937,519,139
SHOT0002.MP4,red,entire,middle-center,3.5,0.356,960,514,140
SHOT0002.MP4,red,entire,middle-center,3.78,0.407,1293,528,151
SHOT0002.MP4,red,entire,top-center,7.61,0.625,973,10,304
SHOT0002.MP4,red,entire,top-center,7.63,0.711,995,28,305
SHOT0002.MP4,red,entire,top-center,7.66,0.52,1015,51,306
SHOT0002.MP4,red,entire,top-center,7.68,0.67,1036,73,307
SHOT0002.MP4,red,entire,top-center,7.71,0.662,1055,95,308
SHOT0002.MP4,red,entire,top-center,7.73,0.643,1074,118,309
SHOT0002.MP4,red,entire,top-center,7.76,0.396,1090,144,310
SHOT0002.MP4,red,entire,top-center,7.78,0.556,1109,166,311
SHOT0002.MP4,red,entire,top-center,7.81,0.695,1126,191,312
SHOT0002.MP4,red,entire,top-center,7.83,0.645,1142,213,313
SHOT0002.MP4,red,entire,top-center,7.86,0.665,1153,236,314
SHOT0002.MP4,red,entire,top-center,7.88,0.638,1167,257,315
SHOT0002.MP4,red,entire,top-center,7.91,0.55,1179,279,316
SHOT0002.MP4,red,entire,top-center,7.93,0.68,1194,298,317
SHOT0002.MP4,red,entire,top-center,7.96,0.723,1206,318,318
SHOT0002.MP4,red,entire,top-center,7.98,0.575,1215,337,319
SHOT0002.MP4,red,entire,top-center,8.01,0.734,1227,354,320
SHOT0002.MP4,red,entire,top-center,8.03,0.629,1236,369,321
SHOT0002.MP4,red,entire,top-center,8.06,0.665,1244,384,322
SHOT0002.MP4,red,entire,top-center,8.08,0.704,1252,398,323
SHOT0002.MP4,red,entire,top-center,8.11,0.655,1261,410,324
SHOT0002.MP4,red,entire,top-center,8.13,0.684,1267,422,325
SHOT0002.MP4,red,entire,top-center,8.16,0.589,1275,433,326
SHOT0002.MP4,red,entire,top-center,8.18,0.641,1279,443,327
SHOT0002.MP4,red,entire,top-center,8.21,0.795,1285,451,328
SHOT0002.MP4,red,entire,top-center,8.23,0.736,1292,456,329
SHOT0002.MP4,red,entire,top-center,8.26,0.721,1295,462,330
SHOT0002.MP4,red,entire,top-center,8.28,0.633,1300,469,331
SHOT0002.MP4,red,entire,top-center,8.31,0.642,1305,473,332
SHOT0002.MP4,red,entire,top-center,8.33,0.718,1307,475,333
SHOT0002.MP4,red,entire,top-center,8.36,0.711,1308,478,334
SHOT0002.MP4,red,entire,top-center,8.38,0.636,1310,481,335
SHOT0002.MP4,red,entire,top-center,8.41,0.596,1311,486,336
SHOT0002.MP4,red,entire,top-center,8.43,0.639,1312,487,337
SHOT0002.MP4,red,entire,top-center,8.46,0.646,1313,488,338
SHOT0002.MP4,red,entire,top-center,8.48,0.65,1312,490,339
SHOT0002.MP4,red,entire,middle-center,8.51,0.663,1313,491,340
SHOT0002.MP4,red,entire,middle-center,8.53,0.61,1312,493,341
SHOT0002.MP4,red,entire,middle-center,8.56,0.552,1311,493,342
SHOT0002.MP4,red,entire,middle-center,8.58,0.607,1308,495,343
SHOT0002.MP4,red,entire,middle-center,8.61,0.648,1307,496,344
SHOT0002.MP4,red,entire,middle-center,8.63,0.66,1305,499,345
SHOT0002.MP4,red,entire,middle-center,8.66,0.665,1301,500,346
SHOT0002.MP4,red,entire,middle-center,8.68,0.54,1298,504,347
SHOT0002.MP4,red,entire,middle-center,8.71,0.506,1295,506,348
SHOT0002.MP4,red,entire,middle-center,8.73,0.7,1291,508,349
SHOT0002.MP4,red,entire,middle-center,8.76,0.802,1285,511,350
SHOT0002.MP4,red,entire,middle-center,8.78,0.655,1279,515,351
SHOT0002.MP4,red,entire,middle-center,8.81,0.693,1276,518,352
SHOT0002.MP4,red,entire,middle-center,8.83,0.724,1271,520,353
SHOT0002.MP4,red,entire,middle-center,8.86,0.724,1265,523,354
SHOT0002.MP4,red,entire,middle-center,8.88,0.758,1261,526,355
SHOT0002.MP4,red,entire,middle-center,8.91,0.725,1256,530,356
SHOT0002.MP4,red,entire,middle-center,8.93,0.649,1250,534,357
SHOT0002.MP4,red,entire,middle-center,8.96,0.452,1246,536,358
SHOT0002.MP4,red,entire,middle-center,8.98,0.557,1242,538,359
SHOT0002.MP4,red,entire,middle-center,9.01,0.713,1239,540,360
SHOT0002.MP4,red,entire,middle-center,9.03,0.767,1234,541,361
SHOT0002.MP4,red,entire,middle-center,9.06,0.754,1230,542,362
SHOT0002.MP4,red,entire,middle-center,9.08,0.769,1226,544,363
SHOT0002.MP4,red,entire,middle-center,9.11,0.79,1220,545,364
SHOT0002.MP4,red,entire,middle-center,9.13,0.63,1214,547,365
SHOT0002.MP4,red,entire,middle-center,9.16,0.666,1210,548,366
SHOT0002.MP4,red,entire,middle-center,9.18,0.757,1205,548,367
SHOT0002.MP4,red,entire,middle-center,9.21,0.772,1200,549,368
SHOT0002.MP4,red,entire,middle-center,9.23,0.785,1196,549,369
SHOT0002.MP4,red,entire,middle-center,9.26,0.788,1193,551,370
SHOT0002.MP4,red,entire,middle-center,9.28,0.805,1188,550,371
SHOT0002.MP4,red,entire,middle-center,9.31,0.726,1183,550,372
SHOT0002.MP4,red,entire,middle-center,9.33,0.576,1180,550,373
SHOT0002.MP4,red,entire,middle-center,9.36,0.672,1178,550,374
SHOT0002.MP4,red,entire,middle-center,9.38,0.732,1174,550,375
SHOT0002.MP4,red,entire,middle-center,9.41,0.768,1169,548,376
SHOT0002.MP4,red,entire,middle-center,9.43,0.75,1165,550,377
SHOT0002.MP4,red,entire,middle-center,9.46,0.766,1162,550,378
SHOT0002.MP4,red,entire,middle-center,9.48,0.784,1158,549,379
SHOT0002.MP4,red,entire,middle-center,9.51,0.759,1153,548,380
SHOT0002.MP4,red,entire,middle-center,9.53,0.63,1148,547,381
SHOT0002.MP4,red,entire,middle-center,9.56,0.594,1146,546,382
SHOT0002.MP4,red,entire,middle-center,9.58,0.712,1143,546,383
SHOT0002.MP4,red,entire,middle-center,9.61,0.746,1140,546,384
SHOT0002.MP4,red,entire,middle-center,9.63,0.738,1135,545,385
SHOT0002.MP4,red,entire,middle-center,9.66,0.74,1132,546,386
SHOT0002.MP4,red,entire,middle-center,9.68,0.756,1129,546,387
SHOT0002.MP4,red,entire,middle-center,9.71,0.753,1125,546,388
SHOT0002.MP4,red,entire,middle-center,9.73,0.739,1120,545,389
SHOT0002.MP4,red,entire,middle-center,9.76,0.598,1116,545,390
SHOT0002.MP4,red,entire,middle-center,9.78,0.565,1114,543,391
SHOT0002.MP4,red,entire,middle-center,9.81,0.641,1112,543,392
SHOT0002.MP4,red,entire,middle-center,9.83,0.676,1111,541,393
SHOT0002.MP4,red,entire,middle-center,9.86,0.678,1110,541,394
SHOT0002.MP4,red,entire,middle-center,9.88,0.674,1108,541,395
SHOT0002.MP4,red,entire,middle-center,9.91,0.634,1106,540,396
SHOT0002.MP4,red,entire,middle-center,9.93,0.527,1102,539,397
SHOT0002.MP4,red,entire,middle-center,9.96,0.398,1100,537,398
SHOT0002.MP4,red,entire,middle-center,9.98,0.457,1096,537,399
SHOT0002.MP4,red,entire,middle-center,10.01,0.506,1094,536,400
SHOT0002.MP4,red,entire,middle-center,10.04,0.567,1093,536,401
SHOT0002.MP4,red,entire,middle-center,10.06,0.586,1091,536,402
SHOT0002.MP4,red,entire,middle-center,10.09,0.611,1090,535,403
SHOT0002.MP4,red,entire,middle-center,10.11,0.598,1088,535,404
SHOT0002.MP4,red,entire,middle-center,10.14,0.596,1087,534,405
SHOT0002.MP4,red,entire,middle-center,10.16,0.593,1085,534,406
SHOT0002.MP4,red,entire,middle-center,10.19,0.588,1085,533,407
SHOT0002.MP4,red,entire,middle-center,10.21,0.57,1084,532,408
SHOT0002.MP4,red,entire,middle-center,10.24,0.562,1084,532,409
SHOT0002.MP4,red,entire,middle-center,10.26,0.569,1084,532,410
SHOT0002.MP4,red,entire,middle-center,10.29,0.589,1085,530,411
SHOT0002.MP4,red,entire,middle-center,10.31,0.581,1085,531,412
SHOT0002.MP4,red,entire,middle-center,10.34,0.578,1085,531,413
SHOT0002.MP4,red,entire,middle-center,10.36,0.591,1086,530,414
SHOT0002.MP4,red,entire,middle-center,10.39,0.643,1088,530,415
SHOT0002.MP4,red,entire,middle-center,10.41,0.633,1089,530,416
SHOT0002.MP4,red,entire,middle-center,10.44,0.661,1090,529,417
SHOT0002.MP4,red,entire,middle-center,10.46,0.669,1091,530,418
SHOT0002.MP4,red,entire,middle-center,10.49,0.666,1093,529,419
SHOT0002.MP4,red,entire,middle-center,10.51,0.666,1094,528,420
SHOT0002.MP4,red,entire,middle-center,10.54,0.665,1096,528,421
SHOT0002.MP4,red,entire,middle-center,10.56,0.651,1098,529,422
SHOT0002.MP4,red,entire,middle-center,10.59,0.644,1100,529,423
SHOT0002.MP4,red,entire,middle-center,10.61,0.652,1103,528,424
SHOT0002.MP4,red,entire,middle-center,10.64,0.632,1107,530,425
SHOT0002.MP4,red,entire,middle-center,10.66,0.581,1111,532,426
SHOT0002.MP4,red,entire,middle-center,10.69,0.499,1113,533,427
SHOT0002.MP4,red,entire,middle-center,10.71,0.416,1115,535,428
SHOT0002.MP4,red,entire,middle-center,10.74,0.468,1116,536,429
SHOT0002.MP4,red,entire,middle-center,10.76,0.413,1118,538,430
SHOT0002.MP4,red,entire,middle-center,10.79,0.446,1121,539,431
SHOT0002.MP4,red,entire,middle-center,10.81,0.552,1123,540,432
SHOT0002.MP4,red,entire,middle-center,10.84,0.615,1125,542,433
SHOT0002.MP4,red,entire,middle-center,10.86,0.661,1127,544,434
SHOT0002.MP4,red,entire,middle-center,10.89,0.693,1128,547,435
SHOT0002.MP4,red,entire,middle-center,10.91,0.686,1130,549,436
SHOT0002.MP4,red,entire,middle-center,10.94,0.673,1130,551,437
SHOT0002.MP4,red,entire,middle-center,10.96,0.647,1131,553,438
SHOT0002.MP4,red,entire,middle-center,10.99,0.618,1132,555,439
SHOT0002.MP4,red,entire,middle-center,11.01,0.614,1133,559,440
SHOT0002.MP4,red,entire,middle-center,11.04,0.624,1135,561,441
SHOT0002.MP4,red,entire,middle-center,11.06,0.594,1135,564,442
SHOT0002.MP4,red,entire,middle-center,11.09,0.508,1137,568,443
SHOT0002.MP4,dark,broken,middle-right,11.09,0.347,1784,701,443
SHOT0002.MP4,red,entire,middle-center,11.11,0.447,1139,570,444
SHOT0002.MP4,red,entire,middle-center,11.14,0.405,1140,572,445
SHOT0002.MP4,red,entire,middle-center,11.16,0.579,1142,574,446
SHOT0002.MP4,red,entire,middle-center,11.19,0.632,1143,576,447
SHOT0002.MP4,red,entire,middle-center,11.21,0.623,1144,579,448
SHOT0002.MP4,red,entire,middle-center,11.24,0.548,1146,582,449
SHOT0002.MP4,red,entire,middle-center,11.26,0.48,1147,583,450
